Order_ID,Order_Date,Product,Category,Quantity,Unit_Price,Discount,Sales,Region,City,Customer_Type,Payment_Mode,Profit
ORD107975,2023-01-01,Tablet,Electronics,3.0,9260.74,0.1,25004.0,Central,Raipur,Regular,Net Banking,2280.3
ORD103413,2024-10-11,Bluetooth Speaker,Electronics,1.0,7970.44,0.05,7571.92,Central,Raipur,Regular,UPI,632.29
ORD109391,2024-12-24,Sofa,Furniture,3.0,44666.7,0.0,134000.1,South,Chennai,Regular,Debit Card,30560.86
ORD100322,2023-08-30,Headphones,Electronics,2.0,5963.72,0.25,8945.58,East,Guwahati,Regular,Credit Card,116.82
ORD107431,2024-04-23,Printer Paper,Stationery,1.0,460.14,0.0,460.14,South,Hyderabad,New,Cash,91.96
ORD100959,2023-07-10,Backpack,Stationery,3.0,3205.42,0.0,9616.26,South,Chennai,Premium,UPI,
ORD109280,2024-06-25,Bluetooth Speaker,Electronics,3.0,5651.79,0.1,15259.83,South,Chennai,New,UPI,1528.66
ORD101600,2023-01-23,Tea Pack,Groceries,13.0,368.25,0.25,3590.44,West,Pune,New,Cash,-158.64
ORD102693,2024-07-07,Printer Paper,Stationery,12.0,608.35,0.05,6935.19,Central,Indore,Corporate,Debit Card,1333.11
ORD106946,2023-12-27,Formal Shirt,Clothing,3.0,1989.26,0.1,5371.0,West,Surat,Corporate,Credit Card,1040.56
ORD104763,2023-10-13,Headphones,Electronics,2.0,6814.36,0.05,12947.28,East,Patna,Regular,UPI,2347.48
ORD107043,2024-05-08,Sneakers,Clothing,4.0,8398.12,0.05,31912.86,South,Kochi,Regular,Net Banking,13042.3
ORD103379,2023-01-02,Pen Pack,Stationery,1.0,193.2,0.0,193.2,Central,Indore,Premium,UPI,51.26
ORD105373,2023-08-15,Sofa,Furniture,2.0,17345.89,0.25,26018.84,South,Hyderabad,Corporate,Debit Card,4860.21
ORD104862,2024-07-17,Notebook Set,Stationery,11.0,460.41,,5064.51,East,Patna,Premium,Cash,1361.98
ORD108467,2023-07-31,Bed Frame,Furniture,2.0,17138.87,0.1,30849.97,South,Bengaluru,New,Cash,2937.06
ORD101108,2023-05-24,Printer Paper,Stationery,7.0,329.25,0.1,2074.28,West,Mumbai,Regular,Cash,562.82
ORD101122,2024-10-10,Headphones,Electronics,1.0,3724.39,0.2,2979.51,Central,Bhopal,New,Credit Card,-43.03
ORD105036,2023-08-21,Bluetooth Speaker,Electronics,3.0,11354.98,0.0,34064.94,South,Hyderabad,Regular,UPI,2156.36
ORD106381,2023-04-28,Study Table,Furniture,2.0,15677.65,0.3,21948.71,West,Ahmedabad,Premium,UPI,1548.01
ORD107813,2023-11-08,Headphones,Electronics,1.0,995.51,0.1,895.96,East,Kolkata,Regular,Cash,56.75
ORD100374,2023-06-12,Sofa,Furniture,1.0,40672.12,0.1,36604.91,South,Bengaluru,Regular,Debit Card,6363.92
ORD105530,2023-02-15,Smartphone,Electronics,2.0,42611.96,0.0,85223.92,Central,Indore,Regular,Debit Card,9240.86
ORD108811,2024-04-28,Printer Paper,Stationery,4.0,290.78,0.0,1163.12,North,Lucknow,Corporate,UPI,247.14
ORD108552,2023-09-15,Smartphone,Electronics,2.0,60971.32,0.05,115845.51,Central,Bhopal,Regular,Credit Card,19366.91
ORD100851,2023-12-03,Backpack,Stationery,10.0,4479.96,0.1,40319.64,South,Chennai,Premium,Credit Card,9107.27
ORD105825,2024-09-27,Jacket,Clothing,3.0,2836.17,0.05,8083.08,East,Kolkata,Regular,Debit Card,2383.04
ORD106387,2023-02-24,Jeans,Clothing,5.0,1178.56,0.3,4124.96,West,Surat,Regular,Cash,909.06
ORD100762,2023-01-11,Formal Shirt,Clothing,2.0,2603.96,0.2,4166.34,Central,Raipur,New,Net Banking,1380.61
ORD101958,2023-03-02,Jacket,Clothing,3.0,4390.22,0.15,11195.06,South,Kochi,Regular,Credit Card,2844.93
ORD100120,2023-12-08,Headphones,Electronics,1.0,4901.03,0.0,4901.03,South,Bengaluru,New,Debit Card,467.25
ORD102518,2023-08-31,Jacket,Clothing,3.0,5100.13,0.1,13770.35,North,Chandigarh,Corporate,Net Banking,4697.73
ORD102111,2023-11-02,Study Table,Furniture,1.0,21242.56,0.25,15931.92,East,Patna,Corporate,UPI,2373.41
ORD106557,2023-07-31,Tablet,Electronics,3.0,15551.01,0.2,37322.42,North,Delhi,Regular,Cash,1105.57
ORD103173,2024-01-08,T-Shirt,Clothing,2.0,1069.96,0.05,2032.92,Central,Raipur,Corporate,Credit Card,714.47
ORD105594,2023-03-18,Rice Bag,Groceries,12.0,999.73,0.2,9597.41,Central,Raipur,Regular,Net Banking,702.33
ORD109228,2024-07-24,Jeans,Clothing,2.0,1679.44,0.0,3358.88,South,Chennai,,UPI,1378.5
ORD103885,2023-05-29,Smart Watch,Electronics,1.0,13242.99,0.25,9932.24,South,Chennai,Premium,UPI,79.29
ORD102108,2023-01-25,Tablet,Electronics,1.0,29023.01,0.0,29023.01,North,Delhi,Regular,Credit Card,3129.27
ORD103018,2023-06-21,Bluetooth Speaker,Electronics,3.0,8779.57,0.15,22387.9,South,Hyderabad,Regular,Debit Card,951.64
ORD104439,2023-10-24,Bookshelf,Furniture,3.0,8454.09,0.0,25362.27,North,Delhi,Regular,UPI,6406.97
ORD104141,2023-10-16,Tea Pack,Groceries,7.0,394.32,0.2,2208.19,West,Mumbai,Corporate,Credit Card,68.03
ORD105555,2023-08-14,Formal Shirt,Clothing,5.0,2292.25,0.0,11461.25,North,Chandigarh,New,Debit Card,4708.26
ORD101057,2023-08-07,T-Shirt,Clothing,1.0,474.42,0.05,450.7,Central,Raipur,Premium,Net Banking,175.04
ORD102289,2024-10-06,Art Kit,Stationery,15.0,1563.4,0.2,18760.8,South,Hyderabad,Regular,Credit Card,2045.65
ORD105771,2023-08-13,Bookshelf,Furniture,1.0,2883.83,,2883.83,North,Lucknow,New,Net Banking,896.19
ORD101559,2023-06-25,Backpack,Stationery,10.0,4014.21,0.0,40142.1,South,Kochi,,Cash,8275.48
ORD106975,2024-10-01,Study Table,Furniture,2.0,5869.33,0.0,11738.66,West,Mumbai,Premium,Cash,2373.16
ORD103707,2023-09-26,Smart Watch,Electronics,2.0,4522.75,0.0,9045.5,East,Patna,Regular,Cash,235.0
ORD102311,2024-10-16,Study Table,Furniture,3.0,10962.81,0.05,31244.01,West,,New,UPI,5742.68
ORD100971,2023-11-12,Study Table,Furniture,3.0,10940.01,,26256.02,South,Bengaluru,Corporate,Credit Card,1856.11
ORD105291,2023-06-13,Notebook Set,Stationery,15.0,327.55,0.05,4667.59,West,Ahmedabad,Premium,Credit Card,1141.98
ORD101319,2024-04-26,T-Shirt,Clothing,6.0,935.36,0.05,5331.55,South,Chennai,New,Net Banking,1285.11
ORD107924,2024-10-13,Tablet,Electronics,1.0,15569.09,0.1,14012.18,West,Pune,New,Cash,2.07
ORD103382,2024-11-06,Snacks Combo,Groceries,5.0,411.49,0.1,1851.7,North,Jaipur,Regular,EMI,164.64
ORD101531,2024-02-15,Headphones,Electronics,2.0,2974.76,0.1,5354.57,East,Guwahati,Regular,UPI,862.26
ORD104852,2024-04-06,Tea Pack,Groceries,3.0,559.86,0.0,1679.58,West,,Regular,EMI,97.92
ORD103298,2024-04-05,Printer Paper,Stationery,11.0,477.72,0.2,4203.94,South,Hyderabad,Regular,Net Banking,639.9
ORD100107,2023-11-30,Snacks Combo,Groceries,10.0,190.59,0.1,1715.31,South,Hyderabad,Regular,Credit Card,71.09
ORD105606,2023-10-05,Smartphone,Electronics,2.0,16830.0,0.05,31977.0,East,Patna,Regular,UPI,4584.86
ORD105552,2024-04-23,Sofa,Furniture,3.0,22289.43,0.05,63524.88,East,Guwahati,Premium,UPI,17059.54
ORD109947,2024-01-10,Cooking Oil,Groceries,6.0,159.88,0.05,911.32,North,Jaipur,Regular,Cash,-23.37
ORD107234,2024-09-21,Sofa,Furniture,1.0,15581.01,0.1,14022.91,East,Kolkata,Regular,EMI,3225.04
ORD107621,2023-12-14,Art Kit,Stationery,5.0,1888.77,0.0,9443.85,East,Guwahati,Premium,UPI,2333.53
ORD105019,2024-12-11,Snacks Combo,Groceries,12.0,245.99,0.1,2656.69,West,Pune,New,UPI,-56.98
ORD108381,2024-05-17,Office Chair,Furniture,1.0,7264.18,0.0,7264.18,West,Mumbai,Corporate,UPI,1439.73
ORD100519,2023-06-16,Jeans,Clothing,3.0,1193.07,0.3,2505.45,South,Bengaluru,Regular,UPI,611.88
ORD103843,2024-10-01,Formal Shirt,Clothing,5.0,924.2,0.05,4389.95,South,Hyderabad,Corporate,Credit Card,1483.09
ORD104175,2024-04-27,Bed Frame,Furniture,3.0,44201.72,0.05,125974.9,Central,Raipur,New,Cash,21960.53
ORD103040,2024-10-27,Bluetooth Speaker,Electronics,2.0,10191.93,0.15,17326.28,East,Patna,New,EMI,1847.84
ORD103796,2024-08-08,Study Table,Furniture,2.0,14667.31,,26401.16,Central,Nagpur,Regular,UPI,5735.13
ORD101513,2023-04-05,Coffee Pack,Groceries,1.0,415.24,0.1,373.72,South,Hyderabad,Premium,Net Banking,27.66
ORD104140,2024-09-15,Jacket,Clothing,4.0,2045.76,0.15,6955.58,West,Mumbai,New,Cash,2002.64
ORD108721,2023-06-11,Tea Pack,Groceries,1.0,450.73,0.1,405.66,East,Bhubaneswar,New,Debit Card,34.08
ORD107714,2024-12-04,Snacks Combo,Groceries,6.0,382.27,0.1,2064.26,South,Chennai,Premium,Credit Card,12.65
ORD102030,2023-09-10,Bookshelf,Furniture,2.0,12846.47,,17985.06,West,Pune,Corporate,EMI,2098.39
ORD108563,2023-11-13,Backpack,Stationery,12.0,3696.67,0.1,39924.04,South,Bengaluru,New,Debit Card,9621.09
ORD108010,2024-05-06,Jacket,Clothing,3.0,3518.38,0.1,9499.63,Central,Raipur,Corporate,Debit Card,3656.6
ORD105467,2024-10-22,Laptop,Electronics,3.0,58033.39,0.0,174100.17,West,Surat,New,Cash,16570.12
ORD100734,2023-05-24,Snacks Combo,Groceries,9.0,592.62,0.0,5333.58,West,Surat,New,UPI,933.0
ORD103182,2023-11-20,Bluetooth Speaker,Electronics,3.0,9284.07,0.25,20889.16,South,Hyderabad,Regular,Credit Card,954.21
ORD101184,2023-07-27,T-Shirt,Clothing,3.0,1158.74,0.05,3302.41,North,Lucknow,Regular,Credit Card,1116.38
ORD101741,2024-05-28,T-Shirt,Clothing,1.0,1078.14,0.15,916.42,West,Surat,New,UPI,211.23
ORD103769,2024-11-27,Notebook Set,Stationery,14.0,504.25,0.2,5647.6,West,Surat,New,UPI,823.4
ORD100030,2023-12-31,T-Shirt,Clothing,4.0,333.19,0.0,1332.76,East,Kolkata,Corporate,Debit Card,380.66
ORD107404,2024-01-14,Office Chair,Furniture,3.0,9247.53,0.0,27742.59,East,Guwahati,New,Credit Card,7687.2
ORD105218,2024-03-26,Cooking Oil,Groceries,7.0,150.01,0.0,1050.07,West,Mumbai,Regular,Cash,99.94
ORD100347,2024-08-28,Backpack,Stationery,5.0,3421.3,0.2,13685.2,South,Kochi,New,Cash,2719.62
ORD106914,2024-06-14,Art Kit,Stationery,1.0,891.75,0.25,668.81,Central,Raipur,Regular,UPI,116.45
ORD107910,2024-11-04,Smartphone,Electronics,1.0,10464.73,0.05,9941.49,South,Bengaluru,Regular,Net Banking,1234.67
ORD101892,2023-02-17,Office Chair,Furniture,1.0,8165.79,0.0,8165.79,South,Chennai,Corporate,UPI,2274.32
ORD102115,2023-12-02,Coffee Pack,Groceries,5.0,1167.84,0.2,4671.36,South,Kochi,Regular,Debit Card,-78.51
ORD107325,2023-11-08,Jeans,Clothing,6.0,1872.03,0.05,10670.57,East,Patna,New,UPI,3160.78
ORD107217,2024-11-09,Sneakers,Clothing,1.0,4541.66,0.0,4541.66,West,Pune,Regular,Debit Card,1702.39
ORD105010,2023-03-17,Study Table,Furniture,2.0,9739.73,0.0,19479.46,North,Lucknow,New,Credit Card,4915.82
ORD102612,2024-11-07,Art Kit,Stationery,10.0,1932.91,,19329.1,East,Bhubaneswar,New,Cash,5980.93
ORD103411,2023-09-08,Smartphone,Electronics,3.0,54259.63,0.15,138362.06,West,Ahmedabad,Corporate,Debit Card,948.39
ORD108952,2024-08-23,Cooking Oil,Groceries,8.0,741.13,0.0,5929.04,North,Jaipur,Regular,Debit Card,268.98
ORD102169,2024-07-27,Art Kit,Stationery,4.0,1476.01,0.05,5608.84,West,Mumbai,Regular,Credit Card,934.75
ORD104044,2023-10-04,Headphones,Electronics,3.0,5740.86,0.0,17222.58,South,Kochi,,Cash,2761.14
ORD103266,2023-07-12,Rice Bag,Groceries,2.0,1750.36,0.0,3500.72,West,Surat,New,Credit Card,183.02
ORD101826,2024-05-24,Printer Paper,Stationery,11.0,758.33,0.2,6673.3,East,Bhubaneswar,Corporate,Cash,1350.2
ORD104915,2024-01-27,Snacks Combo,Groceries,2.0,279.76,0.0,559.52,North,Jaipur,Corporate,UPI,60.46
ORD107548,2023-07-03,Notebook Set,Stationery,9.0,255.74,0.25,1726.24,North,Lucknow,Regular,Cash,202.27
ORD100933,2024-08-27,Office Chair,Furniture,3.0,7986.79,0.25,17970.28,North,Jaipur,Regular,UPI,964.7
ORD100796,2023-03-12,Study Table,Furniture,1.0,15258.35,0.0,15258.35,West,Ahmedabad,,Credit Card,2999.38
ORD103661,2024-01-15,Formal Shirt,Clothing,3.0,1199.62,0.0,3598.86,East,Bhubaneswar,Corporate,UPI,1103.22
ORD109813,2023-10-08,Bookshelf,Furniture,2.0,12516.58,0.15,21278.19,Central,Nagpur,Regular,EMI,4438.12
ORD100705,2023-04-03,Tablet,Electronics,3.0,27843.49,0.25,62647.85,East,Bhubaneswar,Regular,Net Banking,
ORD101248,2024-08-26,Jeans,Clothing,3.0,3401.51,,10204.53,North,Delhi,Corporate,UPI,3152.91
ORD108489,2024-06-05,Jacket,Clothing,4.0,4231.27,0.25,12693.81,East,Patna,New,EMI,3408.99
ORD104112,2023-05-27,Jeans,Clothing,1.0,1784.92,0.2,1427.94,South,Bengaluru,Premium,Credit Card,368.75
ORD109452,2024-08-12,Bookshelf,Furniture,1.0,12981.37,0.0,12981.37,West,Ahmedabad,Regular,UPI,1693.16
ORD108780,2023-11-23,Sneakers,Clothing,4.0,5835.5,0.1,21007.8,South,Bengaluru,Regular,UPI,6976.31
ORD100656,2024-05-19,Jacket,Clothing,4.0,2376.93,0.2,7606.18,East,Bhubaneswar,Premium,Debit Card,2232.37
ORD100953,2023-05-03,Sneakers,Clothing,4.0,4772.1,0.25,14316.3,East,Kolkata,Regular,Debit Card,5261.11
ORD104511,2023-09-25,Study Table,Furniture,3.0,14641.6,,30747.36,South,Chennai,New,Cash,7787.74
ORD108367,2023-10-27,Sofa,Furniture,2.0,31365.57,0.05,59594.58,Central,Indore,Regular,UPI,12804.21
ORD100583,2024-03-27,Headphones,Electronics,1.0,3392.02,0.05,3222.42,West,Mumbai,New,UPI,416.31
ORD109486,2023-03-04,Snacks Combo,Groceries,9.0,472.28,0.15,3612.94,South,Hyderabad,Corporate,Cash,-14.44
ORD103743,2024-10-01,Art Kit,Stationery,12.0,674.36,0.25,6069.24,South,Kochi,Premium,Credit Card,835.97
ORD109058,2024-02-08,Office Chair,Furniture,3.0,8957.55,0.15,22841.75,North,Chandigarh,Corporate,Credit Card,4360.67
ORD108295,2023-07-05,Headphones,Electronics,3.0,791.57,0.05,2255.97,North,Chandigarh,Corporate,Credit Card,402.06
ORD109793,2023-07-05,Smartphone,Electronics,2.0,67613.37,0.2,108181.39,Central,Nagpur,New,UPI,595.3
ORD101148,2024-10-29,Coffee Pack,Groceries,6.0,591.63,0.2,2839.82,North,Chandigarh,Regular,Debit Card,-75.07
ORD100736,2024-06-03,Cooking Oil,Groceries,12.0,864.22,0.15,8815.04,West,Surat,Premium,Debit Card,437.86
ORD107650,2023-07-10,Tea Pack,Groceries,9.0,389.1,0.0,3501.9,North,Chandigarh,Premium,UPI,293.62
ORD106822,2023-05-08,Cooking Oil,Groceries,9.0,393.85,,3544.65,East,Bhubaneswar,Regular,Cash,221.57
ORD108931,2023-01-05,Pen Pack,Stationery,13.0,346.86,0.1,4058.26,West,Pune,,Debit Card,704.57
ORD101670,2024-05-04,Tea Pack,Groceries,12.0,652.2,0.1,7043.76,East,Bhubaneswar,Corporate,EMI,-85.8
ORD104819,2024-07-22,Jacket,Clothing,2.0,3517.42,0.15,5979.61,West,Pune,Premium,Net Banking,1416.21
ORD106308,2024-07-17,Tablet,Electronics,3.0,40391.24,0.0,121173.72,South,Bengaluru,New,UPI,8618.61
ORD107937,2024-11-14,Smart Watch,Electronics,3.0,9100.83,0.0,27302.49,South,Chennai,Regular,Credit Card,1126.19
ORD100294,2023-05-24,Bookshelf,Furniture,3.0,10183.91,0.05,29024.14,East,Kolkata,Regular,UPI,6420.84
ORD107604,2024-01-09,Bluetooth Speaker,Electronics,1.0,2643.67,0.0,2643.67,East,Kolkata,Regular,Net Banking,410.43
ORD105080,2023-02-27,Jacket,Clothing,6.0,5339.79,0.0,32038.74,North,Delhi,New,UPI,12993.73
ORD105969,2023-02-25,Bluetooth Speaker,Electronics,2.0,7592.09,0.25,11388.14,South,Hyderabad,Premium,Cash,1663.83
ORD100319,2023-12-02,Art Kit,Stationery,13.0,1195.15,0.3,10875.86,South,Hyderabad,Regular,UPI,2234.66
ORD101311,2024-11-11,Jacket,Clothing,5.0,2109.29,0.1,9491.8,West,Pune,Regular,Credit Card,3047.37
ORD109883,2024-02-24,Sofa,Furniture,3.0,16076.0,0.2,38582.4,West,Surat,Corporate,UPI,5945.35
ORD105282,2023-01-06,Tea Pack,Groceries,1.0,651.84,0.15,554.06,East,Patna,New,UPI,-9.22
ORD102493,2023-10-25,Art Kit,Stationery,8.0,1976.91,0.05,15024.52,West,Ahmedabad,Regular,Net Banking,3295.55
ORD103961,2024-05-12,Art Kit,Stationery,10.0,836.29,0.0,8362.9,North,Delhi,New,Net Banking,2094.96
ORD104202,2023-07-09,Coffee Pack,Groceries,3.0,1354.86,0.1,3658.12,East,Kolkata,New,EMI,46.12
ORD100488,2023-08-25,Jacket,Clothing,5.0,2030.44,0.3,7106.54,East,Patna,Regular,Debit Card,1621.06
ORD100795,2024-05-18,T-Shirt,Clothing,3.0,1303.5,0.1,3519.45,South,Chennai,Regular,EMI,1213.96
ORD107708,2023-02-19,Bed Frame,Furniture,1.0,15073.55,0.2,12058.84,South,Kochi,Premium,UPI,1884.1
ORD105014,2023-11-21,Art Kit,Stationery,15.0,655.72,0.0,9835.8,East,Bhubaneswar,,Credit Card,2826.78
ORD100015,2024-06-26,Tea Pack,Groceries,5.0,244.09,0.15,1037.38,South,Kochi,New,EMI,-0.62
ORD103943,2023-01-14,Art Kit,Stationery,15.0,451.7,0.05,6436.72,South,Hyderabad,Corporate,Credit Card,1492.83
ORD106224,2023-05-24,Office Chair,Furniture,3.0,10473.13,0.0,31419.39,Central,Bhopal,Regular,UPI,4227.01
ORD102685,2023-07-28,Jacket,Clothing,5.0,1338.07,0.1,6021.32,East,Kolkata,Regular,Net Banking,
ORD104820,2024-04-05,Art Kit,Stationery,7.0,2245.36,0.1,14145.77,Central,Raipur,Regular,Net Banking,3151.98
ORD104123,2023-04-18,Backpack,Stationery,5.0,4001.45,0.0,20007.25,Central,Bhopal,Regular,Credit Card,4408.29
ORD109125,2024-07-31,Laptop,Electronics,2.0,73453.6,0.0,146907.2,West,Surat,Corporate,EMI,24729.96
ORD103913,2023-11-10,Smart Watch,Electronics,1.0,16085.14,0.2,12868.11,Central,Raipur,Regular,UPI,1342.45
ORD104882,2023-05-23,Backpack,Stationery,14.0,1078.31,0.0,15096.34,South,Hyderabad,Regular,UPI,3610.13
ORD105333,2023-11-06,Bed Frame,Furniture,2.0,30668.91,0.2,49070.26,South,Kochi,Corporate,UPI,7810.24
ORD102677,2024-10-30,Backpack,Stationery,1.0,1634.93,0.1,1471.44,West,Ahmedabad,Regular,Cash,428.86
ORD106662,2023-05-21,Art Kit,Stationery,8.0,1217.95,0.0,9743.6,Central,Nagpur,Regular,UPI,2551.9
ORD101692,2024-09-09,Printer Paper,Stationery,1.0,258.79,0.25,194.09,West,Pune,New,Credit Card,23.36
ORD107167,2023-10-13,Sneakers,Clothing,2.0,4837.08,0.0,9674.16,West,Pune,Premium,Debit Card,2557.1
ORD104327,2023-01-05,Pen Pack,Stationery,9.0,232.19,0.15,1776.25,Central,Nagpur,Corporate,Debit Card,245.25
ORD106947,2024-08-14,Jeans,Clothing,4.0,1183.54,0.0,4734.16,Central,Raipur,New,UPI,1459.63
ORD105197,2024-04-17,Art Kit,Stationery,4.0,518.02,0.0,2072.08,South,Chennai,,UPI,509.09
ORD100759,2023-11-09,Tablet,Electronics,1.0,16868.37,0.1,15181.53,West,Mumbai,New,UPI,509.6
ORD109329,2024-08-18,T-Shirt,Clothing,2.0,1556.02,0.1,2800.84,South,Kochi,Regular,UPI,642.46
ORD109216,2023-10-11,Bluetooth Speaker,Electronics,1.0,4463.8,0.2,3571.04,North,Delhi,Premium,Cash,126.69
ORD108940,2024-04-13,Office Chair,Furniture,2.0,16448.08,0.1,29606.54,South,Bengaluru,Premium,UPI,4059.25
ORD104000,2023-02-19,Jacket,Clothing,4.0,4925.21,0.0,19700.84,East,Guwahati,Regular,Cash,6750.32
ORD101598,2023-11-02,Tea Pack,Groceries,9.0,288.45,0.25,1947.04,North,Jaipur,Corporate,EMI,-7.59
ORD104668,2023-04-15,Tablet,Electronics,2.0,44843.45,0.0,89686.9,South,Kochi,Premium,Credit Card,7146.4
ORD100093,2024-10-01,Notebook Set,Stationery,7.0,353.69,0.05,2352.04,North,Lucknow,Premium,UPI,479.11
ORD103621,2024-12-15,Backpack,Stationery,10.0,4250.78,0.05,40382.41,North,Chandigarh,Premium,UPI,9291.67
ORD104990,2023-08-13,Pen Pack,Stationery,7.0,167.2,0.15,994.84,South,Hyderabad,New,Credit Card,216.62
ORD103610,2023-07-14,Cooking Oil,Groceries,8.0,271.78,0.05,2065.53,Central,Bhopal,Regular,UPI,71.7
ORD105364,2023-05-09,Pen Pack,Stationery,14.0,287.87,0.2,3224.14,North,Delhi,New,UPI,400.41
ORD100719,2023-08-11,Office Chair,Furniture,3.0,4925.92,0.05,14038.87,East,Patna,Regular,Credit Card,1787.68
ORD105670,2024-08-29,Cooking Oil,Groceries,7.0,226.95,0.2,1270.92,South,Chennai,New,UPI,-48.6
ORD100440,2023-02-21,Bed Frame,Furniture,2.0,15066.29,0.15,25612.69,East,Kolkata,Regular,Credit Card,
ORD102639,2023-11-03,Tablet,Electronics,1.0,29187.01,0.15,24808.96,Central,Raipur,Regular,Cash,415.4
ORD106600,2023-09-29,Laptop,Electronics,1.0,40360.49,0.0,40360.49,Central,Bhopal,,Net Banking,1389.61
ORD105246,2024-10-04,Bluetooth Speaker,Electronics,2.0,9619.67,0.15,16353.44,North,Lucknow,Premium,UPI,1213.71
ORD104886,2024-01-20,Bluetooth Speaker,Electronics,1.0,10512.58,0.1,9461.32,North,Delhi,Regular,Cash,469.99
ORD101502,2023-11-05,Office Chair,Furniture,1.0,8241.34,0.1,7417.21,North,Delhi,Regular,Net Banking,1619.27
ORD107755,2024-01-03,Smart Watch,Electronics,2.0,23321.97,0.05,44311.74,South,Bengaluru,Regular,Cash,6108.55
ORD107382,2024-10-07,Smartphone,Electronics,2.0,36862.86,0.0,73725.72,South,Hyderabad,Regular,Credit Card,8400.13
ORD108109,2024-04-25,Cooking Oil,Groceries,11.0,750.28,0.1,7427.77,North,Chandigarh,Regular,Cash,-464.42
ORD105217,2024-08-25,Snacks Combo,Groceries,7.0,481.44,0.3,2359.06,Central,Raipur,New,UPI,-260.47
ORD104897,2023-06-04,Pen Pack,Stationery,15.0,279.43,0.15,3562.73,West,Pune,Regular,UPI,560.73
ORD109732,2023-12-14,Headphones,Electronics,1.0,2506.91,0.0,2506.91,West,Ahmedabad,Premium,EMI,262.5
ORD109472,2024-06-23,Coffee Pack,Groceries,8.0,223.85,0.1,1611.72,West,Pune,Regular,Credit Card,-83.62
ORD108334,2023-10-15,Laptop,Electronics,3.0,54129.91,,162389.73,East,Kolkata,,Debit Card,21198.4
ORD105585,2024-01-17,T-Shirt,Clothing,3.0,860.48,0.0,2581.44,West,Ahmedabad,New,UPI,1050.19
ORD105747,2023-11-17,T-Shirt,Clothing,5.0,945.86,0.0,4729.3,North,Chandigarh,Regular,Cash,1533.73
ORD109932,2023-07-14,Laptop,Electronics,2.0,46965.67,0.05,89234.77,South,Hyderabad,New,Credit Card,22367.53
ORD104030,2023-02-17,Bed Frame,Furniture,1.0,12086.15,0.25,9064.61,West,Ahmedabad,New,Cash,1309.72
ORD109162,2023-08-12,Cooking Oil,Groceries,5.0,618.22,0.1,2781.99,South,Bengaluru,New,UPI,265.93
ORD104657,2024-06-17,Tablet,Electronics,1.0,23748.4,0.15,20186.14,West,Pune,Regular,Net Banking,2225.51
ORD109098,2024-11-06,Tea Pack,Groceries,13.0,284.15,0.1,3324.56,South,Bengaluru,Premium,Credit Card,223.92
ORD103129,2024-11-19,Jacket,Clothing,5.0,4730.95,0.0,23654.75,Central,Bhopal,Premium,UPI,8449.91
ORD106265,2024-03-30,Formal Shirt,Clothing,4.0,736.36,0.25,2209.08,East,Bhubaneswar,,Credit Card,579.03
ORD100669,2023-09-07,Printer Paper,Stationery,3.0,857.17,0.1,2314.36,South,Hyderabad,,Credit Card,566.79
ORD109762,2023-10-21,Tablet,Electronics,3.0,27803.87,0.05,79241.03,Central,,New,UPI,12450.07
ORD109166,2024-03-09,Pen Pack,Stationery,5.0,178.45,0.15,758.41,North,Chandigarh,Regular,Debit Card,147.03
ORD105796,2024-10-07,Bluetooth Speaker,Electronics,2.0,7106.57,0.0,14213.14,South,Bengaluru,Regular,EMI,1926.37
ORD105863,2023-12-15,Sneakers,Clothing,5.0,3540.08,0.2,14160.32,North,Lucknow,New,Debit Card,3026.38
ORD109989,2024-10-28,Cooking Oil,Groceries,8.0,505.62,0.1,3640.46,North,Lucknow,Regular,UPI,49.8
ORD104369,2024-04-26,Art Kit,Stationery,14.0,1983.11,0.05,26375.36,West,Mumbai,Regular,Cash,6125.65
ORD100389,2023-12-28,Printer Paper,Stationery,1.0,655.53,0.0,655.53,East,Patna,Regular,Cash,204.2
ORD105285,2023-05-15,Backpack,Stationery,11.0,1378.15,0.0,15159.65,East,Guwahati,Regular,EMI,3394.56
ORD106474,2023-12-02,Art Kit,Stationery,2.0,479.76,0.15,815.59,South,Kochi,Premium,UPI,184.43
ORD106785,2024-05-04,Office Chair,Furniture,3.0,12761.65,0.1,34456.46,West,Surat,New,UPI,9048.83
ORD107783,2023-04-27,Notebook Set,Stationery,15.0,517.25,0.1,6982.88,Central,Indore,Corporate,UPI,2361.04
ORD101473,2023-10-08,T-Shirt,Clothing,5.0,1589.3,0.0,7946.5,North,Jaipur,Regular,Debit Card,2483.16
ORD104251,2023-03-02,Bed Frame,Furniture,3.0,18425.56,0.1,49749.01,South,Bengaluru,Regular,Debit Card,12082.6
ORD100564,2024-04-17,Smart Watch,Electronics,2.0,5605.07,0.0,11210.14,Central,Raipur,Premium,Credit Card,1688.54
ORD105804,2023-09-20,Art Kit,Stationery,11.0,434.98,0.1,4306.3,West,Pune,New,Debit Card,547.36
ORD106588,2024-10-11,Jeans,Clothing,2.0,1386.09,0.05,2633.57,North,Lucknow,Regular,Net Banking,1111.88
ORD103498,2023-04-15,Jeans,Clothing,4.0,3268.68,0.15,11113.51,West,Mumbai,Premium,Cash,2806.97
ORD100089,2024-08-21,Coffee Pack,Groceries,12.0,1324.83,0.1,14308.16,North,Jaipur,Regular,Cash,1943.01
